X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.212463218814,47.4920297484558,1716,667,0000000,600,Cedar River Trail,Cedar River Trail,N Riverside Trail & N 6th St,98057
-122.301641013918,47.6503440659299,1717,2000,13896,240,Husky Stadium,Husky Stadium,3800 Montlake Blvd NE,98195
-122.337642070948,47.4661855155703,1718,911,797757,720,Foote E B Winery,Foote E B Winery,9354 4th Ave S,98166
-122.407399687926,47.577302797944,1719,2344,468616,600,Alki Community Center,Kennydale Freeway Station,5817 SW Stevens St,98116
-122.20184918498,47.3685236548606,1720,2648,669345,330,Kaiser Permanente - Kent,Kaiser Permanente - Kent,26004 104th Ave SE,98030
-122.106604505179,47.5506146797248,1721,6005027,0000000,600,Lakemont - Deer Run Park and Open Space,Lakemont - Deer Run Park and Open Space,18501 SE Newport Way,00000
-122.220146444565,47.3311475946316,1722,2756,692335,63,Auburn Worksource,Auburn Worksource,2707 I St NE,98002
-122.353985176565,47.5482086587377,1723,2763,763569,63,South Seattle CC Worksource,South Seattle CC Worksource,6000 16th Ave NE,98106
-122.277575487395,47.5501166711723,1724,2640,488036,210,Department of Licensing-Rainier valley,DOL - Rainier Valley,5811 Rainier Ave S,98118
-122.185024526862,47.6258025896725,1725,2678,119204,330,UW Eastide Speciality,UW Eastide Speciality,1700 116th Ave NE,98004
-122.318255254606,47.6582515799073,1726,2679,14062,330,UW Medical Center Roosevelt,UW Medical Center Roosevelt,4225 Roosevelt Way NE,98105
-122.282444350399,47.4346963502126,1727,2705,1002788,330,HealthPoint SeaTac,HealthPoint SeaTac,4040 S 188th St,98188
-122.380189137643,47.66817144808,1728,2654,320400,330,Polyclinic-Ballard,Polyclinic-Ballard,1801 NW Market St,98107
-122.344116267775,47.5133101104196,1729,1206,781976,660,White Center Heights Elementary School,White Center Heights,10015 6th Ave SW,98146
-122.207626595743,47.3734040332022,1730,379,8601,662,Kent-Meridian High School,Kent-Meridian,10020 SE 256th St,98030
-122.132003409889,47.6225470794922,1731,350658,0000000,350,Baskin-Robbins 1312,Baskin-Robbins 1312,1400 156TH AVE NE,98007
-122.06125839041,47.5461284592736,1732,350660,0000000,350,Baskin-Robbins 31 Flavors#4335,Baskin-Robbins 31 Flavors#4335,1590 NW GILMAN BL,98027
-122.382429000083,47.6683929987209,1733,350677,0000000,350,Bauhaus Ballard,Bauhaus Ballard,2001 NW MARKET ST,98107
-122.145082209931,47.626270008697,1734,350728,0000000,350,Bel Red Arco,Bel Red Arco,14650 NE BELLEVUE REDMOND RD,98007
-122.291305749889,47.4593057893425,1735,350803,0000000,350,Best Of India,Best Of India,16006 PACIFIC HWY S,98188
-122.360999390127,47.6881735791162,1736,350818,0000000,350,Better Meat Inc,Better Meat Inc,305 NW 82ND ST,98117
-122.317431609611,47.5094375294378,1737,350822,0000000,350,Beverly Park At Glendale,Beverly Park At Glendale,1201 S 104TH ST,98168
-122.016639999365,47.5435029992036,1738,350834,0000000,350,Big Fish Grill,Big Fish Grill,984 NE PARK DR,98029
-122.269478119921,47.5293795590349,1739,350849,0000000,350,Bilisee Mini Market,Bilisee Mini Market,8300 RAINIER AVE S,98118
-122.164735935521,47.4989460781486,1740,570154,586827,570,Renton Bible Church P&R,Renton Bible Church P&R,973 Union Ave NE,98059
-122.328721616052,47.7015743225357,1741,570155,912163,570,North Seattle P&R,North Seattle P&R,10001 1st Ave NE,98133
-122.283716740072,47.4745969914003,1742,3900077,1229448,390,Tukwila Library,Tukwila Library,14380 Tukwila Intl Blvd,98165
-122.338771450412,47.6155376223653,1743,903090,933275,903,Pike Place Market Express-Denny Regrade,Pike Place Market Express-Denny Regrade,7th Ave and Lenora St,98121
-122.328740825667,47.6102461847033,1744,903091,941236,903,Pike Place Market Express-First Hill,Pike Place Market Express-First Hill,9th Ave and University St,98101
-122.349852365066,47.4817554946475,1745,10000035,138,340,Public Health Primary Care at Navos,Public Health Primary Care at Navos,1210 SW 136th St,98166
-122.345428900505,47.5003572869618,1746,10000040,12265,330,HealthPoint Evergreen Campus,HealthPoint Evergreen Campus,830 SW 116th St,98146
-122.218770737536,47.3309934058781,1747,10000041,687011,330,HealthPoint at Valley Cities Auburn,HealthPoint at Valley Cities Auburn,2704 I St NE,98002
-122.222376155558,47.3170920290028,1748,10000042,707622,330,HealthPoint Auburn North,HealthPoint Auburn North,923 Auburn Way N,98002
-122.306243082672,47.3651280320133,1749,10000043,381228,330,HealthPoint Midway,HealthPoint Midway,26401 Pacific Hwy S,98198
-122.235758780932,47.3810526736639,1750,10000046,1001073,330,HealthPoint at Valley Cities Kent,HealthPoint at Valley Cities Kent,325 W Gowe St,98032
-122.245465633084,47.2828002568079,1751,30012,707650,30,Boeing Auburn Heliport,Boeing Auburn,Perimeter Rd,98001
-122.042786060577,47.7408857091646,1752,352247,0000000,350,Eastridge Elementary School,Eastridge Elementary School,22150 NE 156TH PL,98077
-122.011061893109,47.6838606769716,1753,6600721,1243530,660,Ella Baker Elementary School,Ella Baker,9595 Eastridge Dr NE,98053
-122.283092379274,47.4744766070759,1754,10000051,1231461,903,Tukwila Village Farmers Market,Tukwila Village Farmers Market,14350 Tukwila International Blvd,98168
-121.93073627008,47.5266639855356,1755,1200029,0000000,120,Cemetery-308th Ave SE,Cemetery-308th Ave SE,308th Ave SE,98027
-122.179811043803,47.7431524281314,1756,260,109,661,Northshore Jr High School,Northshore,12101 NE 160th St,98011
-122.34406393421,47.296998265112,1757,2176,715966,600,King County Aquatic Center,King County Aquatic Center,650 SW Campus Dr,98023
-122.201130399958,47.4919194786586,1758,350971,0000000,350,Boeing Co.-Garden Plaza,Boeing Co. -,1221 N 6TH ST,98055
-122.341860230176,47.6155802469244,1759,1807,834712,360,Ramada Inn Seattle,Ramada Inn Seattle,2200 5th Ave,98121
-122.313852086819,47.7608965835722,1760,1239,16162,660,St. Mark Parish School,St. Mark,18033 15th Pl NE,98155
-122.038091570246,47.2099895953587,1761,570126,0000000,570,Farmers Park P&R,Farmers Park P&R,22729 SE 436th St,98022
-122.047131901561,47.3989021506309,1762,532,618725,660,Shadow Lake Elementary School,Shadow Lake ,22620 Sweeney Rd SE,98038
-122.221046049334,47.2675214179882,1763,71,0000000,600,White River Park,White River Park,Oravetz Rd & Mill Pond Dr,98092
-122.319450369923,47.4053852072047,1764,1357,380127,61,Des Moines Police Department,Des Moines Police Department,21900 11th Ave S,98198
-122.27965395102,47.5542290862413,1765,1623,478724,330,Kaiser Permanente - Rainier,Kaiser Permanente - Rainier,5316 Rainier Ave S,98118
-122.134531527908,47.6540655742068,1766,1812,0000000,420,Safeco Corp,Safeco Corp,15411 NE 51st St,98052
-122.279906231703,47.2744895686538,1767,8,0000000,600,Five Mile Lake Park,Five Mile Lake County Park,Military Rd S & 364th St,98001
-122.346854696028,47.3247870916063,1768,321,0000000,600,Lake Grove Park,Lake Grove Park,833 SW 308th St,00000
-122.166086020148,47.497021502524,1769,706,737258,600,Kiwanis Park in Renton,Kiwanis Park in Renton,Union Ave NE,98059
-122.039772639815,47.5301842550989,1770,349,0000000,600,Gibson Park,Gibson Park,105 Wildwood Blvd SW,98027
-122.39619139041,47.5833187256698,1771,6007182,0000000,600,College Street Ravine,College Street Ravine,51st Ave. SW and SW College St.,98116
-122.238361790481,47.3858435486448,1772,351122,0000000,350,Bumbu Truck @ 206-604-3462,Bumbu Truck,525 4TH AVE N,98032
-122.195649030596,47.4869927287367,1773,351142,0000000,350,Burger King #4830,Burger King #4830,311 SUNSET BL N,98057
-122.144781689558,47.6318483489892,1774,351148,0000000,350,Burger King #965,Burger King #965,14620 NE 24TH ST,98007
-122.339546569491,47.4666725693257,1775,351158,0000000,350,Burien Press,Burien Press,423 SW 152ND ST,98166
-122.372424140141,47.6968672790824,1776,351161,0000000,350,Burrito Loco Taqueria,Burrito Loco Taqueria,9211 HOLMAN RD NW,98117
-122.249613289897,47.7376307488724,1777,351169,0000000,350,Butcher Shop Cafe,Butcher Shop Cafe,15022 JUANITA DR NE,98028
-122.356860000287,47.6491889988429,1778,351174,0000000,350,Byen Bakeri,Byen Bakeri,15 NICKERSON ST STE D,98109
-122.321185330038,47.6242941990325,1779,351177,0000000,350,Byzantion Restaurant,Byzantion Restaurant,601 BROADWAY AVE E,98102
-122.386646969561,47.5436615488608,1780,351181,0000000,350,C & F Food Store,C & F Food Store,6540 CALIFORNIA AVE SW,98136
-122.205835620342,47.6760323188977,1781,351188,0000000,350,Cactus,Cactus,121 PARK LN,98033
-122.387888220503,47.6718307293528,1782,351201,0000000,350,"Cafe Besalu; Inc","Cafe Besalu; Inc",5909 24TH AVE NW,98107
-122.383208700053,47.6667830387571,1783,351207,0000000,350,Cafe Cugini,Cafe Cugini,5306 BALLARD AVE NW,98107
-122.206491550405,47.6757299887372,1784,351214,0000000,350,Cafe Happy,Cafe Happy,102 KIRKLAND AVE,98033
-122.461433770077,47.4476564487476,1785,351225,0000000,350,Cafe Luna,Cafe Luna,9924 SW BANK RD,98070
-122.31718947054,47.6120249193877,1786,351243,0000000,350,Cafe Presse,Cafe Presse,1117 12TH AVE,98122
-122.343541560233,47.6106295993105,1787,351250,0000000,350,Cafe Suisse,Cafe Suisse,2008 WESTLAKE AVE #100,98121
-122.281812999419,47.5376789990609,1788,351254,0000000,350,Cafe Truong Nguyen,Cafe Truong Nguyen,7143A M L KING JR WAY S,98118
-122.341675470471,47.6103415188895,1789,351270,0000000,350,Caffe Lieto,Caffe Lieto,1909 1ST AVE,98101
-122.186660209878,47.6187288090048,1790,351275,0000000,350,Caffe Sospeso,Caffe Sospeso,11511 NE 10TH ST,98004
-122.200833919579,47.3717642887132,1791,351291,0000000,350,California Monster Sushi,California Monster Sushi,25620 104TH AVE SE,98030
-121.962166327424,47.7334796698341,1792,6006923,0000000,600,Hix Park,Hix Park,NE 147th Pl and 282nd Ave NE,98019
-122.207439981457,47.6165286673623,1793,6006900,0000000,600,Goddard Park,Goddard Mini Park,715 100th Ave NE,98004
-122.330001846166,47.6637992763749,1794,903033,0,903,Wallingford Farmers Market,Wallingford Farmers Market,4649 Sunnyside Avenue North,98103
-122.269616850814,47.5455970280147,1795,1032,0000000,600,Graham Hill Playground,Graham Hill Playground,51st Ave S & S Graham St,98118
-122.318447001147,47.5962100217929,1796,6007169,0000000,600,Beacon Place,Beacon Place,5420 22nd Ave NW,98104
-122.297459572308,47.6635570033729,1797,5410008,775745,530,Bartell Drugs-Univ Village,Univ Village,2700 NE UNIVERSITY VILLAGE ST,98105
-122.329272226341,47.6029014743891,1798,2100001,834099,210,"Licensing Dept-Auto Plates, KC Admin B","Licensing Dept - Auto Plates, KC Admin B",500 4th Ave,98104
-122.11119888038,47.5741156664515,1799,6005006,0000000,600,41.5 Mini Park,41.5 Mini Park,SE 156th St and 240th Ave SE,00000
-122.31820689644,47.7302191640054,1800,1085,733999,300,Jackson Park Golf Course,Jackson Park GC,1000 NE 135th St,98125
-122.165751978304,47.7174749736655,1801,497,0000000,600,132nd Square Park,132nd Square Park,NE 132nd St & 132nd Pl NE,98034
-122.330728192804,47.6091230894494,1802,817,0000000,600,Naramore Fountain Freeway Park,Naramore Fountain Park,6th Ave & Seneca St,98101
-122.283764417352,47.6755658516408,1803,958,0000000,600,Bryant Neighborhood Playground,Bryant Park,40th Ave NE & NE 65th St,98115
-122.401005387534,47.6395543531519,1804,90032,0000000,90,Magnolia Neighborhood,Magnolia,W Mc Graw St & 34th Ave W,98199
-122.285041761176,47.5578486280497,1805,90042,0000000,90,Columbia City Neighborhood,Columbia City,S Genesee St & Rainier Ave S,98118
-122.164658010263,47.5920028340679,1806,570005,119347,570,Bellevue Foursquare Church P&R,Bellevue Foursquare Church P&R,2015 Richards Rd,98005
-122.240764160133,47.7571436392758,1807,570043,875480,570,Kenmore P&R,Kenmore P&R,7346 NE Bothell Way,98028
-122.217510056146,47.2980481932668,1808,903047,0,903,Auburn International Farmers Market,Auburn International Farmers Market,1140 Auburn Way South,98001
-122.334954370647,47.471516088941,1809,350029,0000000,350,Aarons Pizza Palace,Aarons Pizza Palace,116 SW 148TH ST D-190,98166
-122.204603079406,47.4813771689703,1810,350131,0000000,350,Afghan Cuisine,Afghan Cuisine,924 BRONSON WAY S,98057
-122.335153899728,47.5990379790757,1811,2433,838251,64,Pioneer Square Post Office,Pioneer Square Post Office,91 S Jackson St,98104
-122.387033001491,47.5667687252907,1812,6007061,459589,600,Dakota Place Park,Dakota Place Park,4304 SW Dakota St,98116
-122.287950601001,47.756401956291,1813,6005068,0000000,600,Eagle Scout Park,Eagle Scout Park,Brookside Blvd NE & NE 178th St,98155
-121.986447787446,47.7257878978753,1814,6002614,0000000,600,Big Rock Park,Big Rock Park,26400 NE Big Rock Rd,98019
-122.088686598198,47.4041652856643,1815,6003024,0000000,600,Shadow Lake Natural Area,Shadow Lake Natural Area,Peter Grubb Rd SE and SE 224th St,98058
-122.452350950464,47.385379718783,1816,351302,0000000,350,Camp Burton,Camp Burton,9326 SW BAYVIEW DR,98070
-121.934765039648,47.6674009387312,1817,351306,0000000,350,Camp Korey @ Carnation Farm,Camp Korey @ Carnation Farm,28901 NE CARNATION FARM RD,98014
-122.312781220567,47.3102193690918,1818,351316,0000000,350,Can-Am Pizza,Can-Am Pizza,32510 PACIFIC HWY S B,98003
-122.134096080369,47.6287649689601,1819,351317,0000000,350,Can Am Pizza,Can Am Pizza,15400 NE 20TH ST #4,98007
-121.911209000264,47.6515149994384,1820,351344,0000000,350,Carnation Elementary,Carnation Elementary,4950 TOLT AVE,98014
-122.218344859894,47.4901698688451,1821,351468,0000000,350,Chang'S Mongolian Grill,Chang'S Mongolian Grill,505 RAINIER AVE N,98057
-122.280319145849,47.6175182402915,1822,1065,0000000,600,Howell Park,Howell Park,E Howell Place,98122
-122.271923736021,47.4605152428352,1823,1322,0000000,600,Crystal Springs Park,Crystal Springs Park,S 160th St & 51st Ave S,98188
-122.336262893964,47.6736222208969,1824,844,0000000,600,Green Lake Park,Green Lake Park,Green Lake Dr N,98115
-121.873091031109,47.533202815319,1825,2882,196042,600,Snoqualmie Community Park,Snoqualmie Community Park,35016 SE Ridge St,98065
-122.151068902604,47.7060649553573,1826,6007267,0000000,600,Sammamish Valley Park,Sammamish Valley Park,8625 310th Ave SE,00000
-122.187589994911,47.7169818071475,1827,580022,31901,580,Kingsgate P&R with bicycle lockers,Kingsgate P&R,13001 116th Way NE,98034
-122.325844530548,47.6794922284407,1828,90007,0000000,90,Green Lake Neighborhood,Green Lake,NE Ravenna Blvd & Green Lake Dr N,98115
-122.154158706501,47.4455326130844,1829,90036,0000000,90,Fairwood Neighborhood,Fairwood,SE Petrovitsky Rd & 140th Ave SE,98058
-122.387214847598,47.5448720198923,1830,90046,0000000,90,Morgan Junction Neighborhood,Morgan Junction,California Ave SW & Fauntleroy Way SW,98136
-122.31322141987,47.758131239136,1831,352148,0000000,350,Domino'S Pizza #7149,Domino'S Pizza,17720 15TH AVE NE,98155
-122.255518215321,47.4632055167216,1832,2639,607737,61,Tukwila Municipal Court,Tukwila Municipal Court,6200 Southcenter Blvd,98188
-122.166604855527,47.6212160646494,1833,10000047,112362,330,Bellevue CBOC (Valor Healthcare),Bellevue CBOC (Valor Healthcare),13033 Bel-Red Rd,98005
-122.231996826982,47.5884523889362,1834,2348,0000000,510,Mercer Island P&R during construction,Mercer Island P&R during construction,N Mercer Way & 80th Ave,98040
-122.284061504893,47.5189970104962,1835,6007075,0000000,600,Benefit Playground,Benefit Playground,9320 38th Ave S,98118
-122.172094415955,47.3555503240963,1836,6002642,0000000,600,Springwood Park,Springwood Park,SE 274th St and 128th Place SE,98031
-122.289088700343,47.471490198719,1837,352316,0000000,350,Latino Espresso Cafe,Addis Espresso,14628 MILITARY RD S,98168
-122.133306348692,47.6047643407925,1838,193,755867,210,Department of Licensing-Bellevue,DOL - Bellevue,156th Ave SE,98007
-122.341721813311,47.6160614603562,1839,1465,451043,60,Aetna Plaza,Aetna Plaza,2201 6th Ave,98121
-122.31739290126,47.7355229839684,1840,6002259,0000000,600,Paramount Open Space,Paramount Open Space,946 NE 147th St,98155
-122.311908065398,47.2880163096294,1841,73,0000000,690,Campus Square at Federal Way,Campus Square at Federal Way,Enchanted Parkway & 348th St,98003
-122.132362054952,47.6042344511065,1842,197,0000000,690,Lake Hills Center,Lake Hills Center,SE 156th Ave & Lake Hills Blvd,98007
-122.333029929621,47.6843175358453,1843,6007231,0000000,600,Crescent Place,Crescent Place,N 75th St and Orin Ct N,98103
-122.311695352878,47.6354781185244,1844,933,783068,600,Boren Park - Seattle,Boren Park,15th Ave E,98112
-122.323206679304,47.4115540525509,1845,1356,0000000,600,Des Moines Memorial Park,Des Moines Memorial Park,SR 509 & Des Moines Memorial Dr S,98198
-122.130615032936,47.3741508255931,1846,6005317,0000000,600,Friendship Park,Friendship Park,15808 SE 254th Place,98042
-122.132323018817,47.5616818012019,1847,6005048,0000000,600,The Heights Open Space,The Heights Open Space,280th Dr SE & SE 63rd St,00000
-122.318574414389,47.5927218352626,1848,1160,0000000,600,Dr. Rizal Park,Dr Rizal Park,12th Ave S & Judkins St,98144
-122.320683516419,47.6007604259456,1849,6002518,0000000,600,Yesler Terrace Playfield,Yesler Terrace Playfield,2300 43rd Ave E,00000
-122.310022859519,47.6418755250814,1850,943,0000000,600,Montlake Boulevard,Montlake Park,E Calhoun St 7 16th Ave E,98112
-122.310396936895,47.6465248453069,1851,956,0000000,600,West Montlake Park,West Montlake Park,W Park Dr & E Shelby St,98112
-122.223093592942,47.312170334888,1852,6002395,0000000,600,Veterans Memorial Park - Auburn,Veterans Memorial Park - Auburn,Park Ave and Auburn Way N,98002
-122.153796516289,47.276922310059,1853,33,0000000,600,Cameron Park,Camron Park,Academy Dr SE & Lemon Tree Ln,98032
-122.197448755105,47.2793872549528,1854,44,0000000,600,Game Farm Wilderness Park,Game Farm Wilderness Park,Stuck River Dr,98092
-122.327766762121,47.7463502193594,1855,1235,0000000,600,Ridgecrest Park,Ridgecrest Park,NE 163rd St,98155
-122.377174000582,47.6901309990874,1856,352150,0000000,350,"Domino'S Pizza;  #7148","Domino'S Pizza;  #7148",8345 15TH AVE NW,98117
-122.115359060632,47.3585725191861,1857,352151,0000000,350,Dominos Pizza,Domino'S Pizza,16929 SE 270TH PL B-102,98042
-122.296379999455,47.3848409994657,1858,352152,0000000,350,Dominos Pizza-7128,Dominos Pizza-7128,24130 PACIFIC HWY S STE 102,98032
-122.34081455953,47.6083275392877,1859,352154,0000000,350,Don & Joe'S Meats,Don & Joe'S Meats,85 PIKE ST,98101
-122.329562729489,47.5804812892245,1860,352158,0000000,350,Dona Queen Donut & Deli,Dona Queen Donut & Deli,2445 4TH AVE S,98134
-122.355700660128,47.5158419090805,1861,352159,0000000,350,Dong Hkanh Restaurant,Dong Hkanh Restaurant,9655 16TH AVE SW,98106
-122.226572009891,47.310867909506,1862,352161,0000000,350,Donut & Muffin Factory Inc,Donut & Muffin Factory Inc,201 4TH ST NE,98002
